Date,Portfolio
2024-03-08,0.058317047964344365
2024-03-11,0.058644757999020934
2024-03-12,0.05963991538719846
2024-03-13,0.059595157746784
2024-03-14,0.059553659759103456
2024-03-15,0.05994461083450404
2024-03-18,0.05992818319380005
2024-03-19,0.06013688472250785
2024-03-20,0.059777204778225075
2024-03-21,0.06030470022091495
2024-03-22,0.06004271109987369
2024-03-25,0.06031135871700639
2024-03-26,0.060300804633394746
2024-03-27,0.060317747418709974
2024-03-28,0.0589526596633686
2024-03-29,0.05897378253741567
2024-03-31,0.05861911560676129
2024-04-01,0.058567044070540544
2024-04-02,0.057797322235670426
2024-04-03,0.05747880293629933
2024-04-04,0.05745591293165701
2024-04-05,0.05745458692082475
2024-04-08,0.057455093251117556
2024-04-09,0.05745150387430084
2024-04-10,0.05675590329757535
2024-04-11,0.056618191432913134
2024-04-12,0.05635956199810951
2024-04-15,0.05645354076051203
2024-04-16,0.0629948831279637
2024-04-17,0.06300090805389022
2024-04-18,0.06289948432547894
2024-04-19,0.06342634330473969
2024-04-22,0.06336290461177604
2024-04-23,0.06410615680590948
2024-04-24,0.06427870201337268
2024-04-25,0.06614163178730363
2024-04-26,0.06898163451686595
2024-04-29,0.06922326363562996
2024-04-30,0.06943201278621193
2024-05-01,0.07039287473114074
2024-05-02,0.07059962869155229
2024-05-03,0.07130136932677095
2024-05-06,0.07149214274949252
2024-05-07,0.07045282463307383
2024-05-08,0.07052841609044966
2024-05-09,0.07031912541398046
2024-05-10,0.07091526414654456
2024-05-13,0.07110395455506875
2024-05-14,0.07131728215597839
2024-05-15,0.071566468102518
2024-05-16,0.07166619955127845
2024-05-17,0.07157007676124326
2024-05-20,0.07155286695307396
2024-05-21,0.0696385059107748
2024-05-22,0.06902915431499668
2024-05-23,0.06931599608693981
2024-05-24,0.06952503820943816
2024-05-27,0.06938118543033574
2024-05-28,0.06792756393091653
2024-05-29,0.06859092056501366
2024-05-30,0.06875998756594671
2024-05-31,0.0692621740765143
2024-06-03,0.07033631531863514
2024-06-04,0.07025957026926608
2024-06-05,0.07100912550473865
2024-06-06,0.07035532467961675
2024-06-07,0.07023443018938574
2024-06-10,0.0699674025335118
2024-06-11,0.07011553226990182
2024-06-12,0.07049774838388341
2024-06-13,0.07076953097678575
2024-06-14,0.07048456969651062
2024-06-17,0.06969912894778311
2024-06-18,0.06980919929025693
2024-06-19,0.06983268552257968
2024-06-20,0.0697040712801856
2024-06-21,0.06979585800919147
2024-06-24,0.06900681265016398
2024-06-25,0.06905121208637356
2024-06-26,0.06605331836101495
2024-06-27,0.06618131866124403
2024-06-28,0.06609051875364934
2024-06-30,0.06604560240671276
2024-07-01,0.06603670841761175
2024-07-02,0.06622300263223299
2024-07-03,0.06609360172068302
2024-07-04,0.06589203785966466
2024-07-05,0.06528500696188262
2024-07-08,0.06508599917156875
2024-07-09,0.06519410032827945
2024-07-10,0.06511525930619462
2024-07-11,0.06479020882856772
2024-07-12,0.06365774845347824
2024-07-15,0.06386813626646073
2024-07-16,0.06393653467914788
2024-07-17,0.06555016373970578
2024-07-18,0.06569305585472066
2024-07-19,0.06633790845270446
2024-07-22,0.06642556317918036
2024-07-23,0.0655113167719647
2024-07-24,0.06669873182050472
2024-07-25,0.06749202494066177
2024-07-26,0.06772229568197155
2024-07-29,0.06788053663858475
2024-07-30,0.06750643454492614
2024-07-31,0.06781554900508358
2024-08-01,0.06781315287987166
2024-08-02,0.0840822167805193
2024-08-05,0.09475113061188971
2024-08-06,0.09622889204518378
2024-08-07,0.09932847796666507
2024-08-08,0.09912714692690884
2024-08-09,0.0991202048540522
2024-08-12,0.09922331784511028
2024-08-13,0.09938102526647657
2024-08-14,0.09939093517200787
2024-08-15,0.10134786142914921
2024-08-16,0.10151394998548585
2024-08-19,0.0978729728318578
2024-08-20,0.09787739397461954
2024-08-21,0.09786323966698005
2024-08-22,0.09734555399496787
2024-08-23,0.09731243565382658
2024-08-26,0.0967821219532987
2024-08-27,0.09666178830459204
2024-08-28,0.0952582680209826
2024-08-29,0.09343289442895017
2024-08-30,0.09319003218281384
2024-08-31,0.09307311136594945
2024-09-02,0.092383614900311
2024-09-03,0.0927691635059473
2024-09-04,0.0934665907396438
2024-09-05,0.09327574867584755
2024-09-06,0.0935238313574832
2024-09-09,0.0932863569081519
2024-09-10,0.09328445780159855
2024-09-11,0.09269187206826654
2024-09-12,0.09391818908846777
2024-09-13,0.09418161714485351
2024-09-16,0.09390881017042574
2024-09-17,0.09406143496202882
2024-09-18,0.09422428405748551
2024-09-19,0.09617514431484503
2024-09-20,0.09629447811401298
2024-09-23,0.09635997551599484
2024-09-24,0.09670859382393894
2024-09-25,0.09643966714430299
2024-09-26,0.09876404760769165
2024-09-27,0.0989615589835243
2024-09-30,0.09851201622908894
2024-10-01,0.0983951191505868
2024-10-02,0.09820562925125223
2024-10-03,0.09758553286797542
2024-10-04,0.097720251735214
2024-10-07,0.09715736202331345
2024-10-08,0.0976033698928469
2024-10-09,0.09756479408699945
2024-10-10,0.09757712452012644
2024-10-11,0.09762803584036488
2024-10-14,0.0976944952725559
2024-10-15,0.0978300489516096
2024-10-16,0.09783459858134365
2024-10-17,0.09810948234063577
2024-10-18,0.09797529219265148
2024-10-21,0.09796081779411775
2024-10-22,0.09771947522719973
2024-10-23,0.09755414879968824
2024-10-24,0.09785039336967895
2024-10-25,0.0978567393200468
2024-10-28,0.0978583872496913
2024-10-29,0.0976696603740554
2024-10-30,0.09821277820928401
2024-10-31,0.10044807371387804
2024-11-01,0.1005906468870236
2024-11-04,0.10080643677001497
2024-11-05,0.10087526624204746
2024-11-06,0.10252431048060118
2024-11-07,0.1032008739245404
2024-11-08,0.10321087659852257
2024-11-11,0.10347742392188353
2024-11-12,0.10434548831912949
2024-11-13,0.10420016399263526
2024-11-14,0.10438711775480723
2024-11-15,0.10501240329759916
2024-11-18,0.10507051810134194
2024-11-19,0.10401192943662688
2024-11-20,0.10395731577172222
2024-11-21,0.10351916214461301
2024-11-22,0.10461068170136147
2024-11-25,0.10447364712754904
2024-11-26,0.103631820542594
2024-11-27,0.10318643447039583
2024-11-28,0.10306694124853484
2024-11-29,0.10301392549639077
2024-12-02,0.10402154075993587
2024-12-03,0.1038844724309041
2024-12-04,0.1041534125431172
2024-12-05,0.0909520675283321
2024-12-06,0.07854595663392974
2024-12-09,0.07762093953037592
2024-12-10,0.07470243853740131
2024-12-11,0.07470078342612152
2024-12-12,0.07471817967489532
2024-12-13,0.0748757635381509
2024-12-16,0.07481038374767407
2024-12-17,0.07553008658127089
2024-12-18,0.07321255315819554
2024-12-19,0.07500968966852528
2024-12-20,0.07534133856501529
2024-12-23,0.07552756853415359
2024-12-24,0.07554325853001935
2024-12-26,0.07553245430018754
2024-12-27,0.07552382684736558
2024-12-30,0.07651737863675716
2024-12-31,0.0767578855586257
2025-01-02,0.07717559684271935
2025-01-03,0.07690692784964115
2025-01-06,0.07747930042187309
2025-01-07,0.0774723916213751
2025-01-08,0.07802416892431849
2025-01-09,0.07725628600064179
2025-01-10,0.07623015778204748
2025-01-13,0.07676509718820444
2025-01-14,0.0760901938450262
2025-01-15,0.07706788060408115
2025-01-16,0.07748495253001043
2025-01-17,0.07751306300623108
2025-01-20,0.07641033690473757
2025-01-21,0.07623686215933408
2025-01-22,0.07628518850309964
2025-01-23,0.07610000109458201
2025-01-24,0.07589314763575511
2025-01-27,0.0752110160692199
2025-01-28,0.07546582827349083
2025-01-29,0.07579324316672686
2025-01-30,0.07538078746493972
2025-01-31,0.07548749808599751
2025-02-03,0.07432024926746705
2025-02-04,0.07421145919042768
2025-02-05,0.07436303826673388
2025-02-06,0.07670860497679413
2025-02-07,0.0764372950206866
2025-02-10,0.07614396164466287
2025-02-11,0.07551358362014494
2025-02-12,0.07549707179842277
2025-02-13,0.07495758542539836
2025-02-14,0.07500797830133345
2025-02-17,0.07514726322182444
2025-02-18,0.07536074648844888
2025-02-19,0.075153571869936
2025-02-20,0.07479127246002391
2025-02-21,0.07480093265161991
2025-02-24,0.07587382871458129
2025-02-25,0.07635319050583227
2025-02-26,0.07709530592226402
2025-02-27,0.07711201432856063
2025-02-28,0.07866374440206882
2025-03-03,0.0784809057738849
2025-03-04,0.085052438243573
2025-03-05,0.08514934668819533
2025-03-06,0.08516628005733085
2025-03-07,0.08486516683132458
2025-03-10,0.08404100584840948
2025-03-11,0.0862249863379488
2025-03-12,0.08606153377106476
2025-03-13,0.08571081300828445
2025-03-14,0.08459912265322415
2025-03-17,0.08403652223574816
2025-03-18,0.08402964008240123
2025-03-19,0.08371517067167776
2025-03-20,0.08282183635355068
2025-03-21,0.08331499280876513
2025-03-24,0.08363383854231274
2025-03-25,0.08279922471056894
2025-03-26,0.0828332703668944
2025-03-27,0.08291582456312126
2025-03-28,0.08626838114455447
2025-03-31,0.087820241449186
2025-04-01,0.08760644030186757
2025-04-02,0.0876392012686096
2025-04-03,0.10335378704170575
2025-04-04,0.11571750830436422
2025-04-07,0.12808804638057972
2025-04-08,0.13566697909680148
2025-04-09,0.14564733094191976
2025-04-10,0.15804698198822897
2025-04-11,0.15872093662538403
2025-04-14,0.16246218267788265
2025-04-15,0.1628319400935632
2025-04-16,0.16344643197880449
2025-04-17,0.1633843098952354
2025-04-18,0.1632538914784751
2025-04-21,0.1632720823334614
2025-04-22,0.16328659476984328
2025-04-23,0.1717188221110496
2025-04-24,0.1715496275767185
2025-04-25,0.17177947180066871
2025-04-28,0.1713741272866833
2025-04-29,0.17129717594131705
2025-04-30,0.17118852336639098
2025-05-01,0.17290414940443305
2025-05-02,0.17353480810876304
2025-05-05,0.17362350040750935
2025-05-06,0.17343415640363194
2025-05-07,0.17324744906327288
2025-05-08,0.17351142070002643
2025-05-09,0.17363773026555834
2025-05-12,0.1783915990952283
2025-05-13,0.1784955516167193
2025-05-14,0.17833098735605596
2025-05-15,0.17840767021754544
2025-05-16,0.17814921368217773
2025-05-19,0.1779633354563268
2025-05-20,0.17792935896732257
2025-05-21,0.17761098440376866
2025-05-22,0.1774780041959803
2025-05-23,0.17824375847829474
2025-05-26,0.17841241454335313
2025-05-27,0.17854528914217557
2025-05-28,0.17871071962522636
2025-05-29,0.17874379668625648
2025-05-30,0.17884254405311276
2025-05-31,0.17833709178453416
2025-06-02,0.17813773719820397
2025-06-03,0.1782745874689713
2025-06-04,0.1786320285902069
2025-06-05,0.17844438260139195
2025-06-06,0.17845189185441748
2025-06-09,0.17836967789652788
2025-06-10,0.17835825642121017
2025-06-11,0.17719833943630617
2025-06-12,0.17799131866127102
2025-06-13,0.17806651705581336
2025-06-16,0.17814064921455636
2025-06-17,0.17812755364947036
2025-06-18,0.17787005588367333
2025-06-19,0.17804362798215567
2025-06-20,0.17790122344816078
2025-06-23,0.17764106659487638
2025-06-24,0.17864511540855618
2025-06-25,0.17863518554439178
2025-06-26,0.17871775282577132
2025-06-27,0.1786376945985336
2025-06-30,0.17846985526567619
2025-07-01,0.17804298929572604
2025-07-02,0.1782138777113116
2025-07-03,0.1780069953481856
2025-07-04,0.17789420285594112
2025-07-07,0.17511804089016014
2025-07-08,0.175096292032196
2025-07-09,0.17510976369861395
2025-07-10,0.17492740592358627
2025-07-11,0.17413059380871793
2025-07-14,0.1728508575195429
2025-07-15,0.172915889886781
2025-07-16,0.17305270962836045
2025-07-17,0.17301726995375358
2025-07-18,0.17291766071318132
2025-07-21,0.17292510700092584
2025-07-22,0.17318796875904013
2025-07-23,0.1733510038697507
2025-07-24,0.17312673303739695
2025-07-25,0.1728308153407695
2025-07-28,0.1730373953807645
2025-07-29,0.17310202167794017
2025-07-30,0.17308226158757975
2025-07-31,0.17133505267948443
2025-08-01,0.1757097070517509
2025-08-04,0.1756289108677711
2025-08-05,0.17564911703312763
2025-08-06,0.16663503112499248
2025-08-07,0.1579251202689864
2025-08-08,0.14658473137225003
2025-08-11,0.14075913348203575
2025-08-12,0.1273099166365074
2025-08-13,0.11408206068546677
2025-08-14,0.11192680267500238
2025-08-15,0.1077310216243071
2025-08-18,0.10740695816285978
2025-08-19,0.10514090627163372
2025-08-20,0.10551101930982672
2025-08-21,0.10548195880898653
2025-08-22,0.10524150291805441
2025-08-25,0.1050739565249127
2025-08-26,0.09306570132133694
2025-08-27,0.09302168184867836
2025-08-28,0.09287855730471949
2025-08-29,0.09322743879847585
2025-08-31,0.09312753126993223
2025-09-01,0.09291072666633714
2025-09-02,0.09135096691719133
2025-09-03,0.09049355377816934
2025-09-04,0.09055964892429377
2025-09-05,0.09012436920502308
2025-09-08,0.09011717847149898
2025-09-09,0.089384056385745
2025-09-10,0.08935479687693676
2025-09-11,0.07931581545695944
2025-09-12,0.07928573256916782
2025-09-15,0.07922267694821881
2025-09-16,0.07947291198369535
2025-09-17,0.0794713805378505
2025-09-18,0.08029448522977739
2025-09-19,0.08029053456550876
2025-09-22,0.07971758717279392
2025-09-23,0.07926634890787014
2025-09-24,0.07649094936562366
2025-09-25,0.07660489796986888
2025-09-26,0.07624643880860556
2025-09-29,0.07579713743378219
2025-09-30,0.07558984133787341
2025-10-01,0.07518867454928428
2025-10-02,0.07604015408261827
2025-10-03,0.07539496946713907
2025-10-06,0.07477621562583281
2025-10-07,0.0740551000561255
2025-10-08,0.07416660126328072
2025-10-09,0.07314066208990001
2025-10-10,0.07396528422444967
2025-10-13,0.07417881424390727
2025-10-14,0.07469272342639877
2025-10-15,0.07375358836402857
2025-10-16,0.07310418507211999
2025-10-17,0.07422889693824612
2025-10-20,0.07610508471492944
2025-10-21,0.07618022228890763
2025-10-22,0.07555054558772191
2025-10-23,0.07554393715466012
2025-10-24,0.0756625918837087
2025-10-27,0.07384479320996244
2025-10-28,0.07387149605978964
2025-10-29,0.0735747946012512
2025-10-30,0.07299929988644743
2025-10-31,0.07300854976943634
2025-11-03,0.07293578513255587
2025-11-04,0.0732945089308171
2025-11-05,0.07267531928573542
2025-11-06,0.07301461164145387
2025-11-07,0.07517683633200538
2025-11-10,0.07825614075885026
2025-11-11,0.07831492108216187
2025-11-12,0.07855910429205298
2025-11-13,0.07930720214205254
2025-11-14,0.08085325835544847
2025-11-17,0.08055561034094796
2025-11-18,0.0847153775281257
2025-11-19,0.08435717276870773
2025-11-20,0.08475632675424788
2025-11-21,0.08750242412299523
2025-11-24,0.08745047119931557
2025-11-25,0.08719313647105072
2025-11-26,0.08823119681573138
2025-11-27,0.08825766229700485
2025-11-28,0.0878761170771487
2025-11-30,0.0876034391188361
2025-12-01,0.08755768932165639
2025-12-02,0.08768066068314413
2025-12-03,0.07647515791430896
2025-12-04,0.07534877579480849
2025-12-05,0.07567271848452153
2025-12-08,0.0752007554624467
2025-12-09,0.07388528305283959
2025-12-10,0.07385236532120285
2025-12-11,0.07403474717467126
2025-12-12,0.07402128561770754
2025-12-15,0.07399254760286054
2025-12-16,0.0746018889072022
2025-12-17,0.07459456077386409
2025-12-18,0.07461647430819318
2025-12-19,0.07491614995197901
2025-12-22,0.07440861888695141
2025-12-23,0.07437717856832676
2025-12-24,0.0743446225214893
2025-12-26,0.074109718410793
2025-12-29,0.07395034425651908
2025-12-30,0.07405008123065596
2025-12-31,0.07392332514650964
2026-01-02,0.07349156277805281
2026-01-05,0.07457943952490911
2026-01-06,0.07495523031351926
2026-01-07,0.07358679161691811
2026-01-08,0.07383087095716898
2026-01-09,0.07424554698510269
2026-01-12,0.07424847616401185
2026-01-13,0.07425875686556763
2026-01-14,0.07454154459227855
2026-01-15,0.0749761889143002
2026-01-16,0.07518486025176471
2026-01-19,0.07540282098056356
2026-01-20,0.07762876483531252
2026-01-21,0.07711596231001834
2026-01-22,0.07812927216177078
2026-01-23,0.07726037328109273
2026-01-26,0.07747245707999229
2026-01-27,0.07747218146775145
2026-01-28,0.07759957248645905
2026-01-29,0.07831780856411483
2026-01-30,0.0780074378831948
2026-01-31,0.0779894105585606
2026-02-02,0.07800752068691261
2026-02-03,0.07803668076620042
2026-02-04,0.07856281826806517
2026-02-05,0.07856602855183964
2026-02-06,0.0786470124451671
2026-02-09,0.0788959481527295
2026-02-10,0.07933739953995043
2026-02-11,0.07918285732176147
2026-02-12,0.07933333735445708
2026-02-13,0.0796688353894273
2026-02-16,0.07947380039667053
2026-02-17,0.07900814532817658
2026-02-18,0.07907536366773228
2026-02-19,0.0792123156039801
2026-02-20,0.07824541058580733
2026-02-23,0.07635245386813884
2026-02-24,0.07623242759562868
2026-02-25,0.07680236695769888
2026-02-26,0.07681517296672814
2026-02-27,0.07741391267747587
2026-02-28,0.07735434606477064
2026-03-02,0.0777994744970766
2026-03-03,0.08507031037753154
2026-03-04,0.08642807391178058
2026-03-05,0.08643909187215748
2026-03-06,0.09003928144414665
2026-03-09,0.09073373511156713
2026-03-10,0.09491176363433779
2026-03-11,0.09462571299501533
2026-03-12,0.09444925619064651
2026-03-13,0.09183130769082117
2026-03-16,0.09173663086208549
2026-03-17,0.09191669631847223
2026-03-18,0.09137105638245938
2026-03-19,0.09281690671393159
2026-03-20,0.09366630769146342
2026-03-23,0.08995606633888695
2026-03-24,0.08967376531595721
2026-03-25,0.09138743185285832
2026-03-26,0.08996465675131811
2026-03-27,0.09146713680013974
2026-03-30,0.09130792213459643
2026-03-31,0.09036652611494629
2026-04-01,0.09442166221234617
2026-04-02,0.0946291715498939
2026-04-03,0.09463279131629375
2026-04-06,0.09461615016763911
2026-04-07,0.09449112661949337
2026-04-08,0.1089076166849444
2026-04-09,0.10907240271208793
2026-04-10,0.10894173461472349
2026-04-13,0.10894766615531133
2026-04-14,0.1100812121213987
2026-04-15,0.11052110087659402
2026-04-16,0.11051878268452933
2026-04-17,0.11131093083277971
2026-04-20,0.11104849111353418
2026-04-21,0.11060336582402595
2026-04-22,0.11063817887749205
2026-04-23,0.11064596796364276
2026-04-24,0.11048212395073834
2026-04-27,0.11049056864364062
2026-04-28,0.11078695393511707
2026-04-29,0.11079391531325025
2026-04-30,0.11079397251411681
2026-05-01,0.11105067840415114
2026-05-04,0.11098601149388274
2026-05-05,0.11126496506465561
2026-05-06,0.11282506926042046
2026-05-07,0.11213265436710775
2026-05-08,0.11195012044588105
2026-05-11,0.11191788191756984
2026-05-12,0.1124119819260062
2026-05-13,0.11202850016582189
2026-05-14,0.11273157656731095
2026-05-15,0.11354347985166331
2026-05-18,0.11338632496519953
2026-05-19,0.1129618863110957
2026-05-20,0.1131330391765999
2026-05-21,0.11306481665325512
2026-05-22,0.11196000191166444
2026-05-25,0.11215393328388934
2026-05-26,0.1114107289170683
2026-05-27,0.11140003772739429
2026-05-28,0.11131193637303946
2026-05-29,0.11148042835023271
2026-05-31,0.1113727674451328
2026-06-01,0.1110033444009079
2026-06-02,0.11110046965245977
2026-06-03,0.11140580551056563
2026-06-04,0.11145330292465341
2026-06-05,0.11201893825040703
2026-06-08,0.1123002572072328
2026-06-09,0.11174638137531778
2026-06-10,0.11268963323877058
2026-06-11,0.1125540759365311
2026-06-12,0.11403487027195909
2026-06-15,0.11647897612095251
2026-06-16,0.11638209249971476
2026-06-17,0.11563795946536136
2026-06-18,0.11576574854676569
2026-06-19,0.11585839046672819
2026-06-22,0.11507673316543685
2026-06-23,0.11625925197302102
2026-06-24,0.1163238326986423
2026-06-25,0.11659215893476811
2026-06-26,0.11706038440065183
2026-06-29,0.11715714523426261
2026-06-30,0.11773352373590727
2026-07-01,0.11717841612452311
2026-07-02,0.11717644585511411
2026-07-03,0.11707879178088765
2026-07-06,0.11143913929352006
2026-07-07,0.11112293364584844
2026-07-08,0.1116791326483776
2026-07-09,0.10868466259981684
2026-07-10,0.10773987678694627
2026-07-13,0.10453072621724026
2026-07-14,0.10473994653230112
2026-07-15,0.10333940940684004
2026-07-16,0.10312574410871082
2026-07-17,0.10523981930989318
2026-07-20,0.1049285093819066
2026-07-21,0.10500581493580863
2026-07-22,0.10232700843173195
2026-07-23,0.10233713906885783
2026-07-24,0.1024345197402452
2026-07-27,0.1023001253626849
2026-07-28,0.10141079615019834
2026-07-29,0.10039977225924193
2026-07-30,0.09795767900748946
2026-07-31,0.09912987057324762
2026-08-03,0.09951812907668536
2026-08-04,0.0971016946649101
2026-08-05,0.09708100668104816
2026-08-06,0.09730923117057691
2026-08-07,0.09729730985750629
2026-08-10,0.09714718856735206
2026-08-11,0.0819959342358899
2026-08-12,0.08166202483281458
2026-08-13,0.08149953911273061
2026-08-14,0.08160850668751266
2026-08-17,0.08053869393247272
2026-08-18,0.08120947548556438
2026-08-19,0.08164380415466771
2026-08-20,0.0807025875919678
2026-08-21,0.08075652905652576
2026-08-24,0.08082342255456659
2026-08-25,0.08077202448369536
2026-08-26,0.0808619809925646
2026-08-27,0.08079580516934803
2026-08-28,0.08111872029706788
2026-08-31,0.08153873489732535
2026-09-01,0.08171473576040729
2026-09-02,0.08194237556940646
2026-09-03,0.08158075737134514
