Date,US,EU,EM,Tech,EU HY,Me A Ee
2023-02-01,0.010019799604008117,0.0017241379310346527,0.019531889355665966,0.001170275014628519,0.0014177693761814325,-0.0023000000000000798
2023-02-02,0.014197457526434532,0.016637980493402038,0.010060469845347031,0.04734073641145553,0.00976875884851336,0.005111757041194709
2023-02-03,0.0031043167574533737,0.003950338600451575,-0.011708609271523174,0.0016741071428569843,0.0019628919942047407,0.0
2023-02-06,0.0029195375452528705,-0.01236649803260248,-0.017958614774311155,-0.014206128133704699,-0.0010261672652642773,-0.003091344236138882
2023-02-07,0.0033185840707965486,0.0011383039271484208,0.011681860363557117,0.001977959875671065,0.00018676752112822825,0.002200660198059312
2023-02-08,0.011025358324145307,0.0,-0.00048562024496845435,0.0014100394811054073,0.00028009896830205605,-0.0031939315300927307
2023-02-09,-0.004591631751133418,0.009664582148948275,0.0033470092852516675,0.0030977189524077353,0.0014934428524757681,-0.0037048162611394986
2023-02-10,-0.007207518883699526,-0.011261261261261368,-0.0021521575379318536,-0.015160022459292488,-0.002935831119809884,0.0
2023-02-13,0.009408758276222562,0.010250569476081939,0.0005931198102016033,0.0051311288483466555,-0.001121704991587258,0.006432160804020093
2023-02-14,-0.0008630609896432828,-0.0005636978579480756,0.0031255052001941674,-0.003403289846851898,-0.00023395096387801573,-0.0038945476333133167
2023-02-15,0.0011517420097897357,0.00958826847151717,-0.011496105291431746,0.01252134319863396,-0.0009360228389572178,0.0005012531328321135
2023-02-16,-0.0035087719298244613,0.004469273743016755,-0.0008151730884189412,0.002529510961214232,0.00042160490935505557,-0.00010020040080149784
2023-02-17,-0.0062341260678827615,-0.00556173526140169,-0.00614598063744165,-0.02354920100925162,-0.002107136167821655,0.0
2023-02-20,0.0,-0.0005592841163309936,0.0009850599244787261,0.003445305770887197,-0.00014077237107601448,-0.005110732538330498
2023-02-21,-0.007086431226765777,-0.005036373810856198,-0.005412497949811468,-0.01602288984263245,-0.0042237657217946145,-0.0069500402900886105
2023-02-22,-0.006903006903006936,-0.0016872890888639525,-0.011543535620052725,-0.002617039837162105,-0.0031576962955981447,-0.002434323967948182
2023-02-23,0.009248350612629741,0.005070422535211172,0.01473695918140372,0.0020408163265306367,0.0034040943690605285,0.0019318759532283014
2023-02-24,-0.010039105819179328,-0.020179372197309364,-0.013152847043349625,-0.0034914169333720713,-0.000659661687791524,0.0
2023-02-27,0.008902776958905623,0.01659038901601817,-0.007386016549119745,0.005255474452554809,0.0004714979489839344,-0.009843718286990155
2023-02-28,-0.011979897148200136,-0.0022509848058525073,-0.0034687255231061753,-0.001452221899506112,-0.0016965926763748973,0.00102490519626941
2023-03-01,-0.004376885313775225,-0.005640157924421962,0.002414102852009936,-0.0043630017452008785,9.441533304999083e-05,0.010750486331524423
2023-03-02,-5.940711697272061e-05,0.00623936471922848,-0.0005040604872584842,0.005550686532281857,-0.0019825348123672093,0.002127228525121705
2023-03-03,0.015506178707224372,0.012401352874859217,0.0006724195898240026,0.021789657176060517,0.0018445821312016442,0.0
2023-03-06,0.009243549991224453,0.00445434298440972,0.0012319408668384213,0.00796133067955651,0.00415447077707487,0.00808652582634184
2023-03-07,-0.0019129325836182431,-0.0077605321507761005,-0.0026286353467561696,-0.009590973201692665,0.0012693935119887367,-0.0023062268123934526
2023-03-08,-0.0031943315135324335,0.0022346368715084886,-0.000672909774014463,0.0045571062375393545,-0.0008921444334882844,0.0004020100502513113
2023-03-09,0.0031463030938647663,-0.0005574136008918984,-0.013355030581897687,-0.0025517436915226677,-0.0013159131497321175,-0.0017078561382358748
2023-03-10,-0.03781146541209268,-0.013385387618516376,-0.026161633395893835,-0.030130756111427015,-0.0040000000000000036,0.0
2023-03-13,-0.010322346975733532,-0.03165630299604305,0.003036851019097231,-0.017291910902696217,-0.005764233404205066,-0.026265472476602603
2023-03-14,0.01415065568770979,0.020431990659661503,-0.014905385735080046,0.01640322099612268,-0.00023760870598299455,-0.006924348904505995
2023-03-15,0.002105009923618173,-0.03489702517162463,0.007388143507299549,-0.004694835680751019,-0.008080616028139476,-0.0024976584452076622
2023-03-16,0.011163125675188956,0.020746887966804906,-0.006981929124618591,0.023584905660377187,-0.0007188039102933308,-0.00845070422535199
2023-03-17,-0.0023148148148147696,-0.012775842044134622,0.007208271787296994,-0.00691244239631339,-0.0019661439601016406,0.0
2023-03-20,-0.004818847046225261,0.013529411764706012,-0.009209831641931121,-0.004640371229698292,-0.00884105323851625,-0.001473063973064015
2023-03-21,0.0040052606408416125,0.015089959373186135,0.010420367081112936,0.00786713286713292,0.011004459957339563,0.006322444678608985
2023-03-22,0.005239654659124904,0.004002287021154904,0.006855736552209057,0.0,0.0031647087029489374,0.010890052356020918
2023-03-23,-0.005745424391399578,0.0028473804100228595,0.0016877146016411881,-0.0002891008962129238,-0.0005735863486449055,0.002589600165734396
2023-03-24,-0.0041105683307519625,-0.017603634298693827,0.004183128050197604,-0.002024291497975672,-0.00401740877134249,0.0
2023-03-27,0.011844230424119306,0.008092485549132888,-0.006769266373524707,-0.003477252970153555,-0.004945978391356576,0.004029341874160597
2023-03-28,-0.011291752882057304,0.0011467889908256534,0.012873536436185828,-0.0055248618784530246,0.006563073062445746,0.005556698909240598
2023-03-29,0.008430997369050397,0.014891179839633395,0.006498734759604385,0.016959064327485285,0.0020615591140089595,0.0
2023-03-30,0.003379780610732297,0.012979683972911937,0.00257128164104925,0.011213341000575028,0.004497392469259731,0.005730659025787954
2023-03-31,0.006854981680652461,0.008913649025069637,-0.00039895132793810184,0.011941996019334766,0.001762324362943657,0.0
2023-04-03,0.009860312243221037,-0.002208724461623346,0.0026797422886140065,-0.006181511660579009,0.0021395968048687486,0.011803011803011687
2023-04-04,0.002208531907474054,0.0005534034311012181,-0.0022745365631753334,-0.0073508623126943284,0.0009489016463442024,0.006536604987932515
2023-04-05,-0.01270006958942238,-0.0016592920353980523,0.003248603670352068,-0.011107946454001705,-0.0023226051097312572,-0.004895593965431155
2023-04-06,-0.0008810572687224516,0.001108033240997175,0.004715105379764939,0.0011520737327188613,0.005606233371341807,0.001506024096385561
2023-04-07,0.0,0.0016602102933038765,0.0,0.004315304948216303,0.0,0.0
2023-04-10,0.0,-0.0016574585635359407,0.0,-0.001432254368375796,0.0,0.0
2023-04-11,0.004291593180482112,0.005534034311012848,0.01373968110369761,-0.002008032128514081,-0.005055277331569519,-0.00020050125313275657
2023-04-12,-0.0016975940993971816,0.0005503577325260967,0.0028445535166490288,-0.009198045415349299,0.0008072558051188672,0.000802165847789027
2023-04-13,-0.009675149525038118,0.0066006600660066805,-0.011179087875417215,0.0008703220191470518,0.0014708673372556547,-0.0015028554253081472
2023-04-14,0.01651962816034125,0.008196721311475308,0.006918274368637345,0.003768115942029082,0.001516084711233212,0.0
