Date,US,EU,EM,Tech,EU HY,Me A Ee
2026-08-04,299.19,30.17,300.31,67.34,267.88,161.83
2026-08-05,304.62,30.12,304.65,67.23,268.14,162.67
2026-08-06,302.39,30.24,300.13,67.41,268.17,163.24
2026-08-07,301.82,30.33,297.42,68.03,268.31,164.92
2026-08-10,302.97,30.38,298.35,68.38,268.51,165.17
2026-08-11,303.18,30.46,297.12,68.41,268.48,165.36
2026-08-12,302.8,30.4,297.42,68.0,268.57,165.65
2026-08-13,304.9,30.47,296.64,68.63,268.76,164.75
2026-08-14,303.69,30.42,294.52,68.75,268.77,164.49
2026-08-17,302.26,30.35,292.6,68.39,268.85,165.0
2026-08-18,298.97,30.02,291.6,67.39,268.45,164.37
2026-08-19,295.89,29.88,286.53,67.53,268.41,165.48
2026-08-20,293.55,29.77,289.45,67.19,268.42,165.3
2026-08-21,292.25,29.94,291.23,67.68,268.39,167.87
2026-08-24,292.13,29.89,289.85,67.21,268.49,168.22
2026-08-25,293.53,29.93,289.52,67.36,268.58,167.87
2026-08-26,294.37,29.99,293.76,67.31,268.55,169.03
2026-08-27,294.61,29.75,293.91,68.09,268.55,167.97
2026-08-28,296.1,30.04,295.09,68.92,268.41,168.9
2026-08-31,293.9,29.73,292.9,68.04,268.41,167.89
2026-09-01,291.55,29.73,292.9,68.04,268.16,167.02
